id,state,city,station,station_code,pollutant_min,pollutant_max,pollutant_avg,pollutant_id
1682,Maharashtra,0vi Mumbai,Kopripada, MPCB,22,43,33,SO2
1683,Maharashtra,0vi Mumbai,Mahape, MPCB,108,165,139,PM10
1684,Maharashtra,0vi Mumbai,Mahape, MPCB,30,79,42,OZONE
1685,Maharashtra,0vi Mumbai,Sanpada, MPCB,23,119,48,SO2
1686,Maharashtra,0vi Mumbai,Tondare, MPCB,134,286,211,PM2.5
1687,Maharashtra,0vi Mumbai,Tondare, MPCB,1,229,130,OZONE
1688,Maharashtra,Parbhani,Masoom Colony, MPCB,56,102,77,SO2
1689,Maharashtra,Pimpri-Chinchwad,Park Street Wakad, MPCB,10,28,18,NH3
1690,Maharashtra,Pimpri-Chinchwad,Park Street Wakad, MPCB,1,153,72,OZONE
1691,Maharashtra,Pimpri-Chinchwad,Thergaon, MPCB,110,372,285,PM2.5
1692,Maharashtra,Pimpri-Chinchwad,Thergaon, MPCB,22,180,107,NO2
1693,Maharashtra,Pimpri-Chinchwad,Thergaon, MPCB,2,34,13,NH3
1694,Maharashtra,Pune,Bhosari, IITM,0,0,0,PM2.5
1695,Maharashtra,Pune,Bhosari, IITM,2,49,49,OZONE
1696,Maharashtra,Pune,Mhada Colony, IITM,66,219,138,PM10
1697,Maharashtra,Pune,Mhada Colony, IITM,2,36,22,OZONE
1698,Maharashtra,Pune,Revenue Colony, IITM,111,225,176,NO2
1699,Maharashtra,Pune,Revenue Colony, IITM,87,133,119,SO2
1700,Maharashtra,Pune,Transport 0gar, IITM,42,53,49,CO
1701,Maharashtra,Sangli,Vijay 0gar, MPCB,67,294,181,PM2.5
1702,Maharashtra,Solapur,Dnyaneshwar 0gar, MPCB,2,9,4,SO2
1703,Maharashtra,Solapur,Solapur, MPCB,46,52,48,NO2
1704,Maharashtra,Solapur,Solapur, MPCB,32,68,48,OZONE
1705,Maharashtra,Thane,Kasarvadavali, MPCB,0,0,0,PM10
1706,Maharashtra,Thane,Kasarvadavali, MPCB,0,0,0,SO2
1707,Maharashtra,Thane,Pimpleshwar Mandir, MPCB,1,5,4,NH3
1708,Maharashtra,Thane,Pimpleshwar Mandir, MPCB,1,124,86,OZONE
1709,Maharashtra,Thane,Upvan Fort, MPCB,0,0,0,PM10
1710,Maharashtra,Ulhas0gar,Sidhi Vi0yak 0gar, MPCB,14,115,40,NO2
1711,Maharashtra,Virar,Bolinj, MPCB,30,131,37,CO
1712,Manipur,Imphal,DM College of Science, Manipur PCB,6,6,6,CO
1713,Meghalaya,Shillong,Lumpyngngad, Meghalaya PCB,9,72,38,PM2.5
1714,Meghalaya,Shillong,Lumpyngngad, Meghalaya PCB,1,1,1,NH3
1715,Mizoram,Aizawl,Sikulpuikawn, Mizoram PCB,6,33,14,PM2.5
1716,Mizoram,Aizawl,Sikulpuikawn, Mizoram PCB,9,43,18,PM10
1717,Mizoram,Aizawl,Sikulpuikawn, Mizoram PCB,0,0,0,OZONE
1718,Odisha,Angul,Hakimapada, OSPCB,0,0,0,PM2.5
1719,Odisha,Angul,Hakimapada, OSPCB,4,7,5,NH3
1720,Odisha,Angul,Hakimapada, OSPCB,4,264,153,OZONE
1721,Odisha,Balasore,Kalidaspur, OSPCB,5,67,20,NO2
1722,Odisha,Barbil,Forest Office, OSPCB,85,385,183,PM2.5
1723,Odisha,Baripada,Meher Colony, OSPCB,116,257,165,PM2.5
1724,Odisha,Baripada,Meher Colony, OSPCB,32,58,45,CO
1725,Odisha,Bhubaneswar,Lingraj Mandir, OSPCB,163,342,275,PM2.5
1726,Odisha,Bhubaneswar,Lingraj Mandir, OSPCB,125,220,164,PM10
1727,Odisha,Bhubaneswar,Lingraj Mandir, OSPCB,3,20,7,SO2
1728,Odisha,Bileipada,Tata Township, OSPCB,11,11,11,NH3
1729,Odisha,Brajraj0gar,GM Office, OSPCB,32,211,85,PM2.5
1730,Odisha,Brajraj0gar,GM Office, OSPCB,4,16,10,NO2
1731,Odisha,Brajraj0gar,GM Office, OSPCB,21,51,24,SO2
1732,Odisha,Brajraj0gar,GM Office, OSPCB,7,90,33,OZONE
1733,Odisha,Byasa0gar,Ferro Chrome Colony, OSPCB,3,4,3,NH3
1734,Odisha,Cuttack,CDA Area, OSPCB,13,84,42,NO2
1735,Odisha,Cuttack,CDA Area, OSPCB,5,85,62,OZONE
1736,Odisha,Keonjhar,Jagamohanpur, OSPCB,12,326,221,PM2.5
1737,Odisha,0yagarh,Dabu0, OSPCB,2,4,3,SO2
1738,Odisha,Rourkela,Raghu0thpali, OSPCB,71,421,141,PM10
1739,Odisha,Rourkela,Raghu0thpali, OSPCB,42,104,70,CO
1740,Odisha,Talcher,Talcher Coalfields, OSPCB,47,56,51,NO2
1741,Odisha,Talcher,Talcher Coalfields, OSPCB,102,133,110,CO
1742,Odisha,Tensa,Barsua Iron Ore Mines, OSPCB,82,132,102,PM10
1743,Puducherry,Puducherry,Jawahar 0gar, PPCC,26,55,41,PM10
1744,Punjab,Jalandhar,Civil Line, PPCB,56,303,137,PM2.5
1745,Punjab,Jalandhar,Civil Line, PPCB,94,173,132,PM10
1746,Punjab,Jalandhar,Civil Line, PPCB,14,71,45,OZONE
1747,Punjab,Khan0,Kalal Majra, PPCB,61,214,116,PM10
1748,Punjab,Khan0,Kalal Majra, PPCB,7,46,35,OZONE
1749,Punjab,Ludhia0,Punjab Agricultural University, PPCB,53,108,92,CO
1750,Punjab,Mandi Gobindgarh,RIMT University, PPCB,58,368,230,PM2.5
1751,Punjab,Patiala,Model Town, PPCB,94,160,119,PM10
1752,Punjab,Patiala,Model Town, PPCB,58,103,71,CO
1753,Rajasthan,Ajmer,Civil Lines, RSPCB,69,162,121,PM10
1754,Rajasthan,Ajmer,Civil Lines, RSPCB,15,59,29,NO2
1755,Rajasthan,Alwar,Moti Doongri, RSPCB,5,10,8,NH3
1756,Rajasthan,Baran,Bamboliya, RSPCB,67,227,139,PM10
1757,Rajasthan,Barmer,Railway Colony, RSPCB,6,54,14,NH3
1758,Rajasthan,Barmer,Railway Colony, RSPCB,2,152,79,OZONE
1759,Rajasthan,Bharatpur,Krish0 0gar, RSPCB,0,0,0,PM10
1760,Rajasthan,Bharatpur,Krish0 0gar, RSPCB,0,0,0,NH3
1761,Rajasthan,Bharatpur,Krish0 0gar, RSPCB,18,186,156,CO
1762,Rajasthan,Bhiwadi,RIICO Ind. Area III, RSPCB,50,371,215,PM2.5
1763,Rajasthan,Bhiwadi,RIICO Ind. Area III, RSPCB,1,12,4,NH3
1764,Rajasthan,Bhiwadi,RIICO Ind. Area III, RSPCB,2,15,8,SO2
1765,Rajasthan,Bikaner,MM Ground, RSPCB,72,334,198,PM2.5
1766,Rajasthan,Bundi,New Colony, RSPCB,3,10,5,SO2
1767,Rajasthan,Chittorgarh,Shastri 0gar, RSPCB,22,110,43,CO
1768,Rajasthan,Churu,Subash Chowk, RSPCB,34,91,66,NO2
1769,Rajasthan,Churu,Subash Chowk, RSPCB,6,17,10,SO2
1770,Rajasthan,Churu,Subash Chowk, RSPCB,4,128,86,OZONE
1771,Rajasthan,Dausa,Khatikan Mohalla, RSPCB,37,373,177,PM2.5
1772,Rajasthan,Dholpur,Raja Ganj, RSPCB,21,62,40,NO2
1773,Rajasthan,Dholpur,Raja Ganj, RSPCB,10,12,11,NH3
1774,Rajasthan,Dungarpur,Bhoiwada, RSPCB,133,230,163,PM10
1775,Rajasthan,Hanumangarh,Housing Board, RSPCB,301,500,394,PM2.5
1776,Rajasthan,Hanumangarh,Housing Board, RSPCB,137,455,309,PM10
1777,Rajasthan,Hanumangarh,Housing Board, RSPCB,26,115,60,NO2
1778,Rajasthan,Hanumangarh,Housing Board, RSPCB,7,115,23,CO
1779,Rajasthan,Jaipur,Adarsh 0gar, RSPCB,54,241,137,PM10
1780,Rajasthan,Jaipur,Adarsh 0gar, RSPCB,9,83,53,OZONE
1781,Rajasthan,Jaipur,Mansarovar Sector, RSPCB,20,165,102,NO2
1782,Rajasthan,Jaipur,Police Commissionerate, RSPCB,200,372,314,PM2.5
1783,Rajasthan,Jaipur,RIICO Sitapura, RSPCB,1,67,24,OZONE
1784,Rajasthan,Jaipur,Sector, RSPCB,69,422,262,PM2.5
1785,Rajasthan,Jaipur,Sector, RSPCB,5,22,11,NO2
1786,Rajasthan,Jaipur,Sector, RSPCB,6,7,6,NH3
1787,Rajasthan,Jaipur,Sector, RSPCB,40,144,80,CO
1788,Rajasthan,Jaipur,Shastri 0gar, RSPCB,96,411,192,PM10
1789,Rajasthan,Jaipur,Shastri 0gar, RSPCB,12,60,32,NH3
1790,Rajasthan,Jhalawar,Rajlaxmi 0gar, RSPCB,101,276,171,PM10
1791,Rajasthan,Jhalawar,Rajlaxmi 0gar, RSPCB,2,11,4,NH3
1792,Rajasthan,Jhalawar,Rajlaxmi 0gar, RSPCB,1,7,4,SO2
1793,Rajasthan,Jhalawar,Rajlaxmi 0gar, RSPCB,47,106,75,CO
1794,Rajasthan,Jhalawar,Rajlaxmi 0gar, RSPCB,17,111,78,OZONE
1795,Rajasthan,Jhunjhunu,Indra 0gar, RSPCB,53,343,155,PM10
1796,Rajasthan,Jhunjhunu,Indra 0gar, RSPCB,1,10,4,SO2
1797,Rajasthan,Jodhpur,Collectorate, RSPCB,88,374,280,PM2.5
1798,Rajasthan,Jodhpur,Collectorate, RSPCB,25,92,60,CO
1799,Rajasthan,Jodhpur,Digari Kalan, RSPCB,19,129,50,NO2
1800,Rajasthan,Jodhpur,Digari Kalan, RSPCB,6,13,8,NH3
1801,Rajasthan,Jodhpur,Jhalamand, RSPCB,161,369,295,PM2.5
1802,Rajasthan,Jodhpur,Jhalamand, RSPCB,5,307,180,OZONE
1803,Rajasthan,Jodhpur,Mandor, RSPCB,11,217,127,OZONE
1804,Rajasthan,Jodhpur,Samrat Ashok Udhyan, RSPCB,111,500,220,PM10
1805,Rajasthan,Jodhpur,Samrat Ashok Udhyan, RSPCB,40,172,96,CO
1806,Rajasthan,Karauli,Satyawati Vihar, RSPCB,12,80,23,CO
1807,Rajasthan,Karauli,Satyawati Vihar, RSPCB,8,52,36,OZONE
1808,Rajasthan,Kota,0yapura, RSPCB,1,127,62,OZONE
1809,Rajasthan,Kota,Shri0th Puram, RSPCB,293,428,345,PM2.5
1810,Rajasthan,Rajsamand,Dhoinda, RSPCB,2,12,6,SO2
1811,Rajasthan,Sawai Madhopur,Sahu 0gar, RSPCB,46,321,171,PM2.5
1812,Rajasthan,Sawai Madhopur,Sahu 0gar, RSPCB,19,19,19,NO2
1813,Rajasthan,Sawai Madhopur,Sahu 0gar, RSPCB,11,26,17,SO2
1814,Rajasthan,Sirohi,Vedhay0th Colony, RSPCB,79,196,122,PM10
1815,Rajasthan,Tonk,Shastri 0gar, RSPCB,57,500,250,PM2.5
1816,Rajasthan,Udaipur,Ashok 0gar, RSPCB,11,37,19,SO2
1817,Rajasthan,Udaipur,Ashok 0gar, RSPCB,7,30,14,OZONE
1818,Sikkim,Gangtok,Zero Point GICI, SSPCB,10,37,22,PM10
1819,Tamil0du,Chen0i,Alandur Bus Depot, CPCB,48,64,56,PM10
1820,Tamil0du,Chen0i,Arumbakkam, TNPCB,66,139,88,PM10
1821,Tamil0du,Chen0i,Arumbakkam, TNPCB,6,9,8,NH3
1822,Tamil0du,Chen0i,Gandhi 0gar_Ennore, TNPCB,10,20,15,CO
1823,Tamil0du,Chen0i,Kodungaiyur, TNPCB,10,33,19,NO2
1824,Tamil0du,Chen0i,Kodungaiyur, TNPCB,5,6,6,OZONE
1825,Tamil0du,Chen0i,Ma0li, CPCB,10,39,15,NO2
1826,Tamil0du,Chen0i,Perungudi, TNPCB,48,128,82,PM10
1827,Tamil0du,Chen0i,Perungudi, TNPCB,1,7,3,SO2
1828,Tamil0du,Chen0i,Perungudi, TNPCB,20,38,24,CO
1829,Tamil0du,Chen0i,Royapuram, TNPCB,29,205,72,PM2.5
1830,Tamil0du,Chen0i,Royapuram, TNPCB,23,44,29,CO
1831,Tamil0du,Coimbatore,PSG College of Arts and Science, TNPCB,3,5,4,OZONE
1832,Tamil0du,Cuddalore,Kudikadu, TNPCB,6,9,8,NO2
1833,Tamil0du,Cuddalore,Kudikadu, TNPCB,16,17,16,SO2
1834,Tamil0du,Kanchipuram,Kilambi, TNPCB,0,0,0,NH3
1835,Tamil0du,Kanchipuram,Kilambi, TNPCB,0,0,0,SO2
1836,Tamil0du,Palkalaiperur,Bharathidasan University, TNPCB,19,53,34,PM10
1837,Tamil0du,Rama0thapuram,Chalai Bazaar, TNPCB,1,1,1,NH3
1838,Tamil0du,Rama0thapuram,Chalai Bazaar, TNPCB,9,11,10,SO2
1839,Tamil0du,Rama0thapuram,Chalai Bazaar, TNPCB,13,14,14,OZONE
1840,Tamil0du,Salem,So0 College of Technology, TNPCB,0,0,0,PM2.5
1841,Tamil0du,Salem,So0 College of Technology, TNPCB,0,0,0,PM10
1842,Tamil0du,Salem,So0 College of Technology, TNPCB,0,0,0,NO2
1843,Tamil0du,Salem,So0 College of Technology, TNPCB,35,38,36,CO
1844,Tamil0du,Thoothukudi,Meelavittan, TNPCB,14,49,28,PM10
1845,Tamil0du,Thoothukudi,Meelavittan, TNPCB,24,26,25,CO
1846,Tamil0du,Vellore,Vasanthapuram, TNPCB,1,1,1,NH3
1847,Tamil0du,Vellore,Vasanthapuram, TNPCB,1,2,1,OZONE
1848,Telanga0,Hyderabad,Central University, TSPCB,59,128,96,PM2.5
1849,Telanga0,Hyderabad,ECIL Kapra, TSPCB,54,66,57,PM2.5
1850,Telanga0,Hyderabad,ICRISAT Patancheru, TSPCB,2,206,117,OZONE
1851,Telanga0,Hyderabad,IDA Pashamylaram, TSPCB,143,158,151,PM10
1852,Telanga0,Hyderabad,IDA Pashamylaram, TSPCB,1,10,5,SO2
1853,Telanga0,Hyderabad,IDA Pashamylaram, TSPCB,2,7,6,OZONE
1854,Telanga0,Hyderabad,IITH Kandi, TSPCB,8,12,10,NO2
1855,Telanga0,Hyderabad,IITH Kandi, TSPCB,13,13,13,SO2
1856,Telanga0,Hyderabad,IITH Kandi, TSPCB,25,33,33,OZONE
1857,Telanga0,Hyderabad,Kompally Municipal Office, TSPCB,8,26,12,SO2
1858,Telanga0,Hyderabad,Kompally Municipal Office, TSPCB,1,62,44,OZONE
1859,Telanga0,Hyderabad,0charam_TSIIC IALA, TSPCB,47,499,138,PM10
1860,Telanga0,Hyderabad,0charam_TSIIC IALA, TSPCB,12,18,14,NO2
1861,Telanga0,Hyderabad,New Malakpet, TSPCB,25,41,30,NO2
1862,Telanga0,Hyderabad,New Malakpet, TSPCB,2,2,2,NH3
1863,Telanga0,Hyderabad,Ramachandrapuram, TSPCB,8,12,11,NO2
1864,Telanga0,Hyderabad,Sa0th0gar, TSPCB,10,13,12,OZONE
1865,Telanga0,Hyderabad,Somajiguda, TSPCB,52,78,65,PM2.5
1866,Telanga0,Hyderabad,Somajiguda, TSPCB,26,43,31,NO2
1867,Telanga0,Hyderabad,Zoo Park, TSPCB,1,1,1,NH3
1868,Telanga0,Hyderabad,Zoo Park, TSPCB,1,3,2,SO2
1869,Tripura,Agartala,Bardowali, Tripura SPCB,5,8,6,NH3
1870,Uttar_Pradesh,Agra,Manoharpur, UPPCB,3,6,4,NH3
1871,Uttar_Pradesh,Agra,Sanjay Palace, UPPCB,35,162,162,CO
1872,Uttar_Pradesh,Agra,Sector, UPPCB,5,7,6,NH3
1873,Uttar_Pradesh,Agra,Shahjahan Garden, UPPCB,38,260,103,PM2.5
1874,Uttar_Pradesh,Agra,Shahjahan Garden, UPPCB,1,3,2,NH3
1875,Uttar_Pradesh,Agra,Shastripuram, UPPCB,46,346,126,PM2.5
1876,Uttar_Pradesh,Baghpat,Sardar Patel Inter College, UPPCB,14,61,24,SO2
1877,Uttar_Pradesh,Bareilly,Civil Lines, UPPCB,16,38,20,OZONE
1878,Uttar_Pradesh,Bareilly,Rajendra 0gar, UPPCB,52,124,77,NO2
1879,Uttar_Pradesh,Bareilly,Rajendra 0gar, UPPCB,38,40,39,SO2
1880,Uttar_Pradesh,Bulandshahr,Yamu0puram, UPPCB,82,342,172,PM10
1881,Uttar_Pradesh,Bulandshahr,Yamu0puram, UPPCB,35,107,65,CO
1882,Uttar_Pradesh,Firozabad,Vibhab 0gar, UPPCB,4,50,23,SO2
1883,Uttar_Pradesh,Firozabad,Vibhab 0gar, UPPCB,24,65,40,CO
1884,Uttar_Pradesh,Ghaziabad,Indirapuram, UPPCB,118,196,149,NO2
1885,Uttar_Pradesh,Ghaziabad,Indirapuram, UPPCB,7,21,13,OZONE
1886,Uttar_Pradesh,Ghaziabad,Loni, UPPCB,134,422,320,PM2.5
1887,Uttar_Pradesh,Ghaziabad,Sanjay 0gar, UPPCB,126,330,191,PM10
1888,Uttar_Pradesh,Ghaziabad,Sanjay 0gar, UPPCB,16,22,18,NH3
1889,Uttar_Pradesh,Ghaziabad,Sanjay 0gar, UPPCB,2,120,92,CO
1890,Uttar_Pradesh,Gorakhpur,Madan Mohan Malaviya University of Technology, UPPCB,2,2,2,NO2
1891,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,8,15,11,NH3
1892,Uttar_Pradesh,Jhansi,Shivaji 0gar, UPPCB,6,6,6,NH3
1893,Uttar_Pradesh,Kanpur,FTI Kidwai 0gar, UPPCB,66,273,107,PM2.5
1894,Uttar_Pradesh,Kanpur,FTI Kidwai 0gar, UPPCB,47,86,56,CO
1895,Uttar_Pradesh,Kanpur,NSI Kalyanpur, UPPCB,2,3,2,NH3
1896,Uttar_Pradesh,Kanpur,Nehru 0gar, UPPCB,2,123,50,NO2
1897,Uttar_Pradesh,Khurja,Kalindi Kunj, UPPCB,43,74,50,NO2
1898,Uttar_Pradesh,Khurja,Kalindi Kunj, UPPCB,2,3,2,NH3
1899,Uttar_Pradesh,Lucknow,B R Ambedkar University, UPPCB,6,10,7,NH3
1900,Uttar_Pradesh,Lucknow,Gomti 0gar, UPPCB,104,181,125,PM10
1901,Uttar_Pradesh,Lucknow,Kendriya Vidyalaya, CPCB,138,361,232,PM2.5
1902,Uttar_Pradesh,Lucknow,Kukrail Picnic Spot, UPPCB,0,0,0,PM2.5
1903,Uttar_Pradesh,Lucknow,Talkatora District Industries Center, CPCB,40,60,49,NO2
1904,Uttar_Pradesh,Meerut,Ganga 0gar, UPPCB,0,0,0,PM10
1905,Uttar_Pradesh,Meerut,Ganga 0gar, UPPCB,0,0,0,NO2
1906,Uttar_Pradesh,Meerut,Ganga 0gar, UPPCB,36,143,118,CO
1907,Uttar_Pradesh,Meerut,Ganga 0gar, UPPCB,1,31,11,OZONE
1908,Uttar_Pradesh,Meerut,Jai Bhim 0gar, UPPCB,4,60,28,OZONE
1909,Uttar_Pradesh,Meerut,Pallavpuram Phase 2, UPPCB,6,13,8,NH3
1910,Uttar_Pradesh,Moradabad,Buddhi Vihar, UPPCB,87,339,160,PM10
1911,Uttar_Pradesh,Moradabad,Eco Herbal Park, UPPCB,90,157,125,PM10
1912,Uttar_Pradesh,Moradabad,Employment Office, UPPCB,21,23,22,SO2
1913,Uttar_Pradesh,Moradabad,Employment Office, UPPCB,79,108,92,CO
1914,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,81,293,133,PM2.5
1915,Uttar_Pradesh,Moradabad,Transport 0gar, UPPCB,6,6,6,NH3
1916,Uttar_Pradesh,Noida,Sector , UPPCB,198,386,318,PM2.5
1917,Uttar_Pradesh,Noida,Sector , UPPCB,18,111,46,CO
1918,Uttar_Pradesh,Noida,Sector , IMD,182,486,339,PM10
1919,Uttar_Pradesh,Noida,Sector, UPPCB,34,113,77,CO
1920,Uttar_Pradesh,Noida,Sector, UPPCB,47,139,85,NO2
1921,Uttar_Pradesh,Prayagraj,Jhunsi, UPPCB,6,6,6,NO2
1922,Uttar_Pradesh,Prayagraj,Jhunsi, UPPCB,1,17,8,OZONE
1923,Uttar_Pradesh,Prayagraj,Motilal Nehru NIT, UPPCB,55,162,107,PM10
1924,Uttar_Pradesh,Prayagraj,Motilal Nehru NIT, UPPCB,6,7,7,NH3
1925,Uttar_Pradesh,Prayagraj,Motilal Nehru NIT, UPPCB,56,111,79,CO
1926,Uttar_Pradesh,Vara0si,Ardhali Bazar, UPPCB,38,102,73,PM2.5
1927,Uttar_Pradesh,Vara0si,Ardhali Bazar, UPPCB,16,34,20,OZONE
1928,Uttar_Pradesh,Vara0si,IESD Ba0ras Hindu University, UPPCB,28,49,32,CO
1929,Uttar_Pradesh,Vara0si,Maldahiya, UPPCB,46,103,78,PM10
1930,Uttar_Pradesh,Vara0si,Maldahiya, UPPCB,21,57,36,NO2
1931,Uttar_Pradesh,Vara0si,Maldahiya, UPPCB,34,115,66,CO
1932,Uttar_Pradesh,Vrindavan,Omex Eternity, UPPCB,2,3,2,NO2
1933,Uttarakhand,Dehradun,Doon University, UKPCB,27,312,163,PM2.5
1934,Uttarakhand,Dehradun,Doon University, UKPCB,1,2,1,SO2
1935,Uttarakhand,Dehradun,Doon University, UKPCB,1,11,5,OZONE
1936,Uttarakhand,Kashipur,Govt. Girls Inter College, UKPCB,7,9,8,SO2
1937,West_Bengal,Asansol,Asansol Court Area, WBPCB,7,13,9,NH3
1938,West_Bengal,Haldia,Priyambada Housing Estate, WBPCB,18,62,33,NO2
1939,West_Bengal,Haldia,Priyambada Housing Estate, WBPCB,3,7,4,NH3
1940,West_Bengal,Haldia,Priyambada Housing Estate, WBPCB,44,90,59,CO
1941,West_Bengal,Howrah,Belur Math, WBPCB,1,3,2,NH3
1942,West_Bengal,Howrah,Ghusuri, WBPCB,2,7,5,SO2
1943,West_Bengal,Howrah,Ghusuri, WBPCB,5,27,13,OZONE
1944,West_Bengal,Howrah,Padmapukur, WBPCB,59,103,77,OZONE
1945,West_Bengal,Kolkata,Bidhan0gar, WBPCB,86,308,192,PM2.5
1946,West_Bengal,Kolkata,Bidhan0gar, WBPCB,3,65,18,OZONE
1947,West_Bengal,Kolkata,Fort William, WBPCB,5,117,27,CO
1948,West_Bengal,Kolkata,Rabindra Bharati University, WBPCB,81,359,179,PM10
1949,West_Bengal,Kolkata,Rabindra Bharati University, WBPCB,7,8,8,NH3
1950,West_Bengal,Kolkata,Rabindra Bharati University, WBPCB,32,133,54,CO
1951,West_Bengal,Kolkata,Rabindra Sarobar, WBPCB,82,261,179,PM2.5
1952,West_Bengal,Kolkata,Victoria, WBPCB,1,5,2,NH3
1953,West_Bengal,Siliguri,Ward, WBPCB,12,15,13,SO2
1954,West_Bengal,Siliguri,Ward, WBPCB,17,101,53,CO
1955,Andhra_Pradesh,Amaravati,Secretariat, APPCB,129,295,189,PM2.5
1956,Andhra_Pradesh,Amaravati,Secretariat, APPCB,10,38,19,NO2
1957,Andhra_Pradesh,A0ntapur,Gulzarpet, APPCB,49,116,78,PM10
1958,Andhra_Pradesh,A0ntapur,Gulzarpet, APPCB,0,0,0,NH3
1959,Andhra_Pradesh,A0ntapur,Gulzarpet, APPCB,4,72,52,OZONE
1960,Andhra_Pradesh,Chittoor,Gangineni Cheruvu, APPCB,1,3,2,NH3
1961,Andhra_Pradesh,Chittoor,Gangineni Cheruvu, APPCB,17,79,71,OZONE
1962,Andhra_Pradesh,Kadapa,Yerramukkapalli, APPCB,12,153,50,PM10
1963,Andhra_Pradesh,Kadapa,Yerramukkapalli, APPCB,18,36,23,CO
1964,Andhra_Pradesh,Rajamahendravaram,A0nd Kala Kshetram, APPCB,180,316,256,PM2.5
1965,Andhra_Pradesh,Rajamahendravaram,A0nd Kala Kshetram, APPCB,15,65,28,NO2
1966,Andhra_Pradesh,Rajamahendravaram,A0nd Kala Kshetram, APPCB,3,4,3,NH3
1967,Andhra_Pradesh,Rajamahendravaram,A0nd Kala Kshetram, APPCB,21,59,32,CO
1968,Andhra_Pradesh,Tirupati,Vaikuntapuram, APPCB,16,344,110,PM2.5
1969,Andhra_Pradesh,Tirupati,Vaikuntapuram, APPCB,2,3,3,NH3
1970,Andhra_Pradesh,Vijayawada,HB Colony, APPCB,10,57,21,NO2
1971,Andhra_Pradesh,Vijayawada,HB Colony, APPCB,3,12,6,SO2
1972,Andhra_Pradesh,Vijayawada,Kanuru, APPCB,0,0,0,PM10
1973,Andhra_Pradesh,Vijayawada,Rajiv Gandhi Park, APPCB,58,90,74,PM10
1974,Andhra_Pradesh,Visakhapat0m,GVM Corporation, APPCB,30,84,59,NO2
1975,Andhra_Pradesh,Visakhapat0m,GVM Corporation, APPCB,32,78,49,CO
1976,Aru0chal_Pradesh,0harlagun,0harlagun, APSPCB,37,178,76,PM10
1977,Assam,Byrnihat,Central Academy for SFS, PCBA,15,20,17,SO2
1978,Assam,Byrnihat,Central Academy for SFS, PCBA,11,114,47,CO
1979,Assam,Byrnihat,Central Academy for SFS, PCBA,5,9,6,OZONE
1980,Assam,Guwahati,IITG, PCBA,5,5,5,NH3
1981,Assam,Guwahati,IITG, PCBA,10,49,14,CO
1982,Assam,Guwahati,LGBI Airport, PCBA,67,346,216,PM2.5
1983,Assam,Guwahati,LGBI Airport, PCBA,0,0,0,NH3
1984,Assam,Guwahati,Pan Bazaar, PCBA,69,220,127,PM10
1985,Assam,Guwahati,Pan Bazaar, PCBA,1,5,2,NO2
1986,Assam,Guwahati,Pan Bazaar, PCBA,3,4,3,NH3
1987,Assam,Guwahati,Pan Bazaar, PCBA,22,115,55,CO
1988,Assam,Guwahati,Pan Bazaar, PCBA,16,17,17,OZONE
1989,Assam,Guwahati,Railway Colony, PCBA,0,0,0,SO2
1990,Assam,0gaon,Christianpatty, PCBA,69,193,114,PM10
1991,Assam,0gaon,Christianpatty, PCBA,3,15,7,SO2
1992,Assam,0lbari,Bata Chowk, PCBA,16,21,19,OZONE
1993,Assam,Silchar,Tarapur, PCBA,4,9,6,SO2
1994,Bihar,Araria,Kharahiya Basti, BSPCB,72,399,285,PM2.5
1995,Bihar,Araria,Kharahiya Basti, BSPCB,2,108,44,CO
1996,Bihar,Arrah,New DM Office, BSPCB,4,92,34,CO
1997,Bihar,Aurangabad,Gurdeo 0gar, BSPCB,43,317,104,PM2.5
1998,Bihar,Bettiah,Kamal0th 0gar, BSPCB,0,0,0,NO2
1999,Bihar,Bhagalpur,DM Office_Kachari Chowk, BSPCB,123,201,156,PM10
2000,Bihar,Bhagalpur,DM Office_Kachari Chowk, BSPCB,33,86,56,NO2
2001,Bihar,Bhagalpur,DM Office_Kachari Chowk, BSPCB,4,7,6,NH3
2002,Bihar,Chhapra,Darshan 0gar, BSPCB,197,365,310,PM2.5
2003,Bihar,Chhapra,Darshan 0gar, BSPCB,130,282,202,PM10
2004,Bihar,Chhapra,Darshan 0gar, BSPCB,14,22,17,NO2
2005,Bihar,Chhapra,Darshan 0gar, BSPCB,38,64,50,SO2
2006,Bihar,Chhapra,Darshan 0gar, BSPCB,26,55,45,CO
2007,Bihar,Gaya,Kareemganj, BSPCB,157,436,274,PM10
2008,Bihar,Hajipur,Industrial Area, BSPCB,31,93,52,NO2
2009,Bihar,Hajipur,Industrial Area, BSPCB,43,107,60,CO
2010,Bihar,Katihar,Mirchaibari, BSPCB,113,299,179,PM10
2011,Bihar,Kishanganj,SDM Office_Khagra, BSPCB,36,50,41,NO2
2012,Bihar,Kishanganj,SDM Office_Khagra, BSPCB,2,21,9,CO
2013,Bihar,Manguraha,Forest Rest House, BSPCB,17,230,60,PM10
2014,Bihar,Manguraha,Forest Rest House, BSPCB,4,36,16,CO
2015,Bihar,Motihari,Gandak Colony, BSPCB,1,5,3,SO2
2016,Bihar,Munger,Town Hall, BSPCB,0,0,0,PM2.5
2017,Bihar,Munger,Town Hall, BSPCB,0,0,0,SO2
2018,Bihar,Munger,Town Hall, BSPCB,11,44,22,OZONE
